"path_id","criteria","criteria_item","hr_os","selog_hr_os","hr_pfs","selog_hr_pfs","ae","number_of_patients","ease","g_index","pareto_os","sucra_os","pareto_pfs","sucra_pfs"
"C2115","ECOG, WBC, Total_bilirubin, Autoimmune_disease","1, 2, 7, 12",0.63186526322548,0.279012125857784,0.306529039743,0.245742999569897,0.217298937784519,3622,0.378228422127049,0.99196236337874,0,1.38356942690267,0,1.42454013707363
"C1365","ECOG, ANC, Hemoglobin, Total_bilirubin, CNS_metastasis, Hepatitis_B_C_v2","1, 3, 5, 7, 9, 11",0.635954741836203,0.156234108927329,0.332789289194638,0.0646360765501106,0.202863128491621,3122,0.271982599193353,0.963466933506776,0,1.3834926750634,0,1.06310446580008
"C3783","ECOG, WBC, ANC, Total_bilirubin, Creatinine_v4, HIV_v2, Hepatitis_B_C_v2, Autoimmune_disease","1, 2, 3, 7, 8, 10, 11, 12",0.630874803275352,0.279864253522044,0.305461145274868,0.246792318405017,0.216661580714068,3603,0.382111356664708,0.989290533375137,0,1.38335176068934,0,1.43128938161292
"C3649","ECOG, Total_bilirubin, HIV_v2, Hepatitis_B_C_v2, Autoimmune_disease","1, 7, 10, 11, 12",0.630238665863979,0.277345054428242,0.306752574171183,0.243955112404567,0.216199756394639,3612,0.379873684769843,0.990753588431109,0,1.38327808464605,0,1.41614986446519
"C3286","WBC, ANC, Hemoglobin, Total_bilirubin, Creatinine_v4, Hepatitis_B_C_v2, Autoimmune_disease","2, 3, 5, 7, 8, 11, 12",0.627767338694393,0.266503683782822,0.30206130630709,0.2374347953389,0.211505922165817,3899,0.376473843439362,0.987499679069976,0,1.38306785756718,0,1.47817580124492
"C3685","ECOG, ANC, ALT_AST_v3, Total_bilirubin, HIV_v2, Hepatitis_B_C_v2, Autoimmune_disease","1, 3, 6, 7, 10, 11, 12",0.633919495421179,0.27616702773876,0.303649004613803,0.241844465048075,0.216682056017234,3566,0.381372800713125,0.986757883480252,0,1.3829967566089,0,1.43314401862822
"C2657","ECOG, ALT_AST_v3, Total_bilirubin, HIV_v2, Autoimmune_disease","1, 6, 7, 10, 12",0.631767519805241,0.280432944208126,0.303613130951348,0.246693767066779,0.216978240882626,3582,0.382495015125678,0.989296537052279,0,1.38299625589793,0,1.46692595554999
"C1823","ECOG, WBC, ANC, Platelets, Hemoglobin, CNS_metastasis, HIV_v2, Hepatitis_B_C_v2","1, 2, 3, 4, 5, 9, 10, 11",0.633480307649954,0.156031870045748,0.323952013007848,0.0646282509382283,0.203336809176227,3132,0.291204102240326,0.967577434746338,0,1.38291313787627,0,1.24801919639611
"C3271","ECOG, WBC, ANC, Total_bilirubin, Creatinine_v4, Hepatitis_B_C_v2, Autoimmune_disease","1, 2, 3, 7, 8, 11, 12",0.632011952122787,0.277540483109898,0.306534645830924,0.244084752120756,0.216940889701403,3608,0.379710643133133,0.99004893345601,0,1.38271199512508,0,1.43758962799373
"C2753","ECOG, Total_bilirubin, Creatinine_v4, HIV_v2, Autoimmune_disease","1, 7, 8, 10, 12",0.634366360930907,0.280188005526888,0.306251758098345,0.247161126870562,0.216955332725618,3619,0.379287947477808,0.991650997860631,0,1.38257944977729,0,1.41814052668336
"C3595","ECOG, WBC, Platelets, HIV_v2, Hepatitis_B_C_v2, Autoimmune_disease","1, 2, 4, 10, 11, 12",0.633560821297401,0.293757317056994,0.303920657204934,0.262624812788554,0.216969696969696,3622,0.385457875435671,0.990762765154286,0,1.3825370324048,0,1.45850118624664
"C4085","ECOG, ANC, Hemoglobin, ALT_AST_v3, Total_bilirubin, Creatinine_v4, CNS_metastasis, HIV_v2, Hepatitis_B_C_v2, Autoimmune_disease","1, 3, 5, 6, 7, 8, 9, 10, 11, 12",0.635989646417669,0.157505358266927,0.330303116734378,0.064941487092598,0.202540578687369,3085,0.272298529216019,0.959662374939914,0,1.38252329861809,0,1.1140609543071
"C853","ECOG, ANC, Hemoglobin, Total_bilirubin, CNS_metastasis, HIV_v2","1, 3, 5, 7, 9, 10",0.633882118445203,0.156240706493393,0.330941556471633,0.0646181657646142,0.203348447854899,3125,0.277491658703414,0.964098727698009,0,1.38248746201839,0,1.10239329276026
"C479","ECOG, WBC, ANC, Platelets, Hemoglobin, Total_bilirubin, Creatinine_v4, CNS_metastasis","1, 2, 3, 4, 5, 7, 8, 9",0.635556498381417,0.157706757310146,0.330986750783676,0.0648919406526411,0.20448965275342,3104,0.268239179981834,0.966425113374789,0,1.38244418628422,0,1.10128824863324
"C2455","ECOG, WBC, ANC, Hemoglobin, Creatinine_v4, CNS_metastasis, Autoimmune_disease","1, 2, 3, 5, 8, 9, 12",0.633993531454884,0.15565931490722,0.324858901449069,0.0643904158813293,0.20392022008253,3168,0.293095304515123,0.967384835122238,0,1.38224647697971,0,1.22789740953495
"C2281","ECOG, Platelets, ALT_AST_v3, Total_bilirubin, Creatinine_v4, Autoimmune_disease","1, 4, 6, 7, 8, 12",0.631165602600308,0.272876468404401,0.306411826279594,0.237319487393935,0.218451095340943,3552,0.370749459927398,0.988895283189514,0,1.38209905336299,0,1.44034557571433
