"path_id","criteria","hr_os","selog_hr_os","hr_pfs","selog_hr_pfs","ae","number_of_patients","ease","g_index","sucra_os","sucra_pfs"
"C84","Platelets, ALT, Bilirubin, ECOG",0.583004909473544,0.34542081212209,0.456894159620639,0.309743253037288,0.13400655021834,3971,0.346948100464079,0.931427816408383,42.10888671875,39.1507568359375
"C36","Platelets, AST, ECOG",0.582161750242346,0.242205715545022,0.46250924479391,0.190973376298327,0.134905910416117,4103,0.270394730416511,0.93074351213914,42.1028442382812,36.9793090820312
"C93","Histology_NonSquamous, Platelets, Hemoglobin, ALT, Bilirubin, ECOG",0.583793476614707,0.288619489805036,0.461370233972988,0.238795137988424,0.138065289008687,3609,0.291132809208098,0.948509558208964,42.0775146484375,37.94970703125
"C19","Histology_NonSquamous, Neutrophils, ALT, ECOG",0.590842019099647,0.179066716370793,0.435204847710235,0.0667934110772763,0.139287945034353,3465,0.321293113663542,0.955425911257985,41.9859619140625,46.7827758789062
"C61","Histology_NonSquamous, Platelets, Hemoglobin, ALT, AST, ECOG",0.590484335700036,0.170351601624965,0.453359898850967,0.0646392617445748,0.139221994735301,3708,0.264481496181679,0.949399324016853,41.9381103515625,40.0408935546875
"C47","Histology_NonSquamous, Neutrophils, Platelets, Hemoglobin, AST, ECOG",0.589587243675673,0.229873711880564,0.450359749214243,0.153233086972792,0.141100323624593,3335,0.299751896103702,0.951315382132268,41.8845825195312,40.8811645507812
"C4","Platelets, ECOG",0.588672233025109,0.249375737572341,0.468470488595645,0.201148807542904,0.135433070866142,4147,0.273095852789745,0.930657122338846,41.7698974609375,36.2860717773438
"C75","Histology_NonSquamous, Neutrophils, Hemoglobin, Bilirubin, ECOG",0.586072012763826,0.328708450061353,0.457353309757977,0.280224068178074,0.139916371823735,3345,0.329098887613833,0.953247167031461,41.7634887695312,39.028076171875
"C67","Histology_NonSquamous, Neutrophils, Bilirubin, ECOG",0.584168403299745,0.321969994877635,0.455497755707829,0.27411037817548,0.138853503184712,3387,0.334118711464076,0.953464720326568,41.6405639648438,38.953125
"C13","Histology_NonSquamous, Platelets, Hemoglobin, ECOG",0.593791742937179,0.167421887557987,0.462730128519858,0.0633968276417381,0.139763211088653,3760,0.2481455325125,0.950873415164057,41.5798950195312,36.7216796875
"C35","Histology_NonSquamous, Neutrophils, AST, ECOG",0.592777685462035,0.178380963482185,0.429075455008254,0.0665334339899464,0.139788293897885,3477,0.329547606835078,0.955736950389229,41.4596557617188,48.8494262695312
"C54","Neutrophils, Platelets, ALT, AST, ECOG",0.593135428889958,0.21776853594218,0.438427983606753,0.147232845204688,0.135765550239237,3612,0.326674683189943,0.943231599101279,41.1919555664062,44.077880859375
"C51","Histology_NonSquamous, Neutrophils, ALT, AST, ECOG",0.592642840073065,0.179252371290275,0.432245930557197,0.0669273296083662,0.139462163852406,3461,0.323387513193387,0.955199639020821,41.1586303710938,47.5609741210938
"C81","Histology_NonSquamous, ALT, Bilirubin, ECOG",0.593466885063871,0.273207639762829,0.464032689246145,0.226433479831958,0.137133182844246,3844,0.287139994986291,0.950015450886847,41.1484375,37.62841796875
"C5","Histology_NonSquamous, Platelets, ECOG",0.595418795937949,0.165204448647207,0.466477236128507,0.0628784592374644,0.137823245240123,3828,0.267247808375266,0.949630643905944,41.056884765625,35.2232666015625
"C22","Neutrophils, Platelets, ALT, ECOG",0.597728370958465,0.21247899455825,0.440486532497513,0.138420067450474,0.135603345280763,3616,0.324574704971127,0.943478487225145,40.8644409179688,43.9549560546875
"C7","Histology_NonSquamous, Neutrophils, Platelets, ECOG",0.598971767631537,0.205470145935152,0.447142856448468,0.120005925974824,0.140044458558271,3406,0.321743747789663,0.952862123622196,40.861083984375,42.2472534179688
"C60","Platelets, Hemoglobin, ALT, AST, ECOG",0.595514424863158,0.246162858418948,0.46388268689004,0.194672967214384,0.136745193609532,4005,0.269282324707004,0.932968852773699,40.6336059570312,37.1510620117188
"C116","Platelets, ALT, AST, Bilirubin, ECOG",0.591269631900185,0.34421293928028,0.45929032094727,0.308079020905394,0.134116361649824,3966,0.340142635651007,0.931418084307617,40.6172485351562,38.281982421875
"C97","Histology_NonSquamous, AST, Bilirubin, ECOG",0.59778666427252,0.263889972832616,0.465975948074232,0.215951139225325,0.137436762225969,3859,0.271423969790025,0.950723559050029,40.4939575195312,37.0186767578125
"C68","Platelets, Bilirubin, ECOG",0.596315720880994,0.361901006317001,0.479147131880104,0.32876601669274,0.134344528710725,4004,0.329584252652736,0.931909187829929,40.3411865234375,35.3719482421875
"C100","Platelets, AST, Bilirubin, ECOG",0.595054716404546,0.354094009513079,0.466379711424723,0.319783924347279,0.134348653793856,3986,0.337966990033249,0.932183267543859,40.2064208984375,37.0562133789062
"C18","Neutrophils, ALT, ECOG",0.599440904851246,0.208217713850117,0.432044620254991,0.135838656131474,0.135927969793785,3723,0.347317074644802,0.946786230804803,40.1836547851562,46.0455932617188
"C27","Histology_NonSquamous, Neutrophils, Hemoglobin, ALT, ECOG",0.601550197537264,0.204989881622582,0.446731114339146,0.117394050136292,0.140555906506632,3418,0.294461961476121,0.954672878723535,40.103759765625,42.0728759765625
"C43","Histology_NonSquamous, Neutrophils, Hemoglobin, AST, ECOG",0.600954724154364,0.215320581294162,0.440528652605282,0.135533075178929,0.141057934508814,3430,0.301671946700882,0.954974704345121,40.0614013671875,43.6675415039062
"C113","Histology_NonSquamous, ALT, AST, Bilirubin, ECOG",0.60072392955211,0.273126943266351,0.462893174663107,0.226114450633052,0.137249364586273,3839,0.286776799911054,0.950016838683986,39.7931518554688,37.4879150390625
"C50","Neutrophils, ALT, AST, ECOG",0.603019138103196,0.212893462748096,0.428403794548667,0.143086599262948,0.13612565445026,3718,0.347434541747682,0.946585609545035,39.7393188476562,47.10595703125
"C121","Histology_NonSquamous, Hemoglobin, ALT, AST, Bilirubin, ECOG",0.604801897665372,0.260980174004115,0.465761188464307,0.209796455660711,0.138920780711824,3768,0.278242068719756,0.951350767045779,39.4781494140625,37.0082397460938
"C38","Neutrophils, Platelets, AST, ECOG",0.604390525323132,0.234336121450721,0.438404186983424,0.170652734748728,0.136052396546593,3629,0.320822145080338,0.943669519845821,39.4735717773438,43.7915649414062
"C89","Histology_NonSquamous, Hemoglobin, ALT, Bilirubin, ECOG",0.604758928013919,0.262091387817922,0.467078484259054,0.211158697086237,0.138801261829651,3773,0.277935174873383,0.951376119990421,39.3244018554688,36.552490234375
"C59","Histology_NonSquamous, Neutrophils, Hemoglobin, ALT, AST, ECOG",0.60506877626849,0.181238359073665,0.440428515818268,0.0674157526864987,0.140733712839975,3414,0.305210917816154,0.954437267866514,39.29541015625,44.62548828125
"C34","Neutrophils, AST, ECOG",0.605779835976059,0.223559200060375,0.42970604674172,0.158807516578311,0.136403127715033,3736,0.340773394791747,0.94672438846164,39.2427978515625,46.3035888671875
"C15","Histology_NonSquamous, Neutrophils, Platelets, Hemoglobin, ECOG",0.606449921624844,0.213161034290806,0.452675372800553,0.129717203772015,0.141388174807196,3360,0.3122842330419,0.952331332039196,39.1638793945312,40.0352172851562
"C65","Histology_NonSquamous, Bilirubin, ECOG",0.607148494268927,0.274316225860392,0.476015888626564,0.22874921279289,0.137381085618352,3878,0.272590975224818,0.950603175885431,38.8864135742188,34.6498413085938
"C124","Platelets, Hemoglobin, ALT, AST, Bilirubin, ECOG",0.60762290870875,0.352824773284562,0.463188825681881,0.316770420080085,0.135960044395114,3895,0.34268963008339,0.933761577109901,38.8836669921875,37.7178344726562
"C62","Neutrophils, Platelets, Hemoglobin, ALT, AST, ECOG",0.610028359789321,0.26862397993313,0.440665581243084,0.212538663877885,0.137065052950074,3562,0.326124391167441,0.943524423591694,38.8186645507812,42.9017333984375
"C73","Histology_NonSquamous, Hemoglobin, Bilirubin, ECOG",0.607471170316654,0.281512221045097,0.472362765841759,0.235375996424017,0.139118065433857,3805,0.272357229687628,0.952013456788382,38.794189453125,35.3849487304688
"C92","Platelets, Hemoglobin, ALT, Bilirubin, ECOG",0.609632499076573,0.351846127944538,0.465429323939405,0.315642275939067,0.135846964236207,3900,0.340137722735839,0.93378902854535,38.6857299804688,37.3660888671875
"C112","ALT, AST, Bilirubin, ECOG",0.613983539150052,0.385969385232999,0.472749225007247,0.356180773558409,0.13517745302714,4157,0.353474960660245,0.932054631944879,38.671142578125,36.841552734375
"C28","Platelets, Hemoglobin, ALT, ECOG",0.609306136098838,0.244583813646984,0.46671364030898,0.192827629134726,0.136597241006224,4011,0.265360280599496,0.933206479455192,38.645263671875,36.388427734375
"C30","Neutrophils, Platelets, Hemoglobin, ALT, ECOG",0.613004954125257,0.274154885020648,0.440288102318243,0.219039948615107,0.13689936536718,3566,0.331505658023847,0.943775253909274,38.6193237304688,43.1287231445312
"C3","Histology_NonSquamous, Neutrophils, ECOG",0.609991056253062,0.176841459346052,0.438410384016869,0.0659952307380747,0.139901173563929,3506,0.332053057407625,0.956681770439447,38.3931884765625,45.3552856445312
"C86","Neutrophils, Platelets, ALT, Bilirubin, ECOG",0.614106439946275,0.33973149374232,0.454289230763945,0.296577795625318,0.135110294117646,3513,0.355642491810734,0.943265457492267,38.3126831054688,39.5938110351562
"C44","Platelets, Hemoglobin, AST, ECOG",0.610817158609188,0.238035072254581,0.465306603058594,0.185590007936909,0.136964141277973,4025,0.261372694713843,0.933484221811857,38.232666015625,36.5336303710938
"C94","Neutrophils, Platelets, Hemoglobin, ALT, Bilirubin, ECOG",0.614322550096554,0.364108033254597,0.458013467330777,0.322816220410843,0.13622291021672,3468,0.357306275235754,0.943804525501671,38.196533203125,38.7765502929688
"C102","Neutrophils, Platelets, AST, Bilirubin, ECOG",0.616388772597447,0.353251740782911,0.455262381640364,0.312366447510179,0.135613927916921,3525,0.361443184069023,0.944098012199007,38.169189453125,39.492919921875
"C118","Neutrophils, Platelets, ALT, AST, Bilirubin, ECOG",0.613981165698988,0.351018021506291,0.453297264637493,0.309328221960185,0.135234590616374,3510,0.358978601961679,0.943082969576429,38.1289672851562,39.4781494140625
"C76","Platelets, Hemoglobin, Bilirubin, ECOG",0.616631083757947,0.34746022657647,0.471380779957416,0.311345126892287,0.136288546255509,3930,0.327720304216632,0.934625168023851,38.0628662109375,36.51806640625
"C72","Hemoglobin, Bilirubin, ECOG",0.614868817676358,0.382565774961059,0.474056951281734,0.352491447404886,0.137440758293839,4115,0.344802843370639,0.935620206304587,38.0611572265625,36.10595703125
"C70","Neutrophils, Platelets, Bilirubin, ECOG",0.614338565453392,0.348985469950526,0.456641726181744,0.307849759484226,0.135727328058427,3538,0.358390249841123,0.943822087889752,38.0386962890625,38.8866577148438
"C80","ALT, Bilirubin, ECOG",0.618633781570376,0.388358178900841,0.475603923059,0.3588575817583,0.135036496350364,4163,0.349651295539153,0.931968036962046,37.9261474609375,36.1572265625
"C104","Hemoglobin, AST, Bilirubin, ECOG",0.616688598943387,0.37641188749116,0.470521614240963,0.345607971710752,0.137301587301586,4094,0.34660323092411,0.935855510875956,37.8690795898438,36.6156005859375
"C108","Platelets, Hemoglobin, AST, Bilirubin, ECOG",0.622560672107886,0.349269230988234,0.472028448112714,0.313148017391281,0.136263128800444,3913,0.328131562531002,0.934828436331502,37.8442993164062,36.9716796875
"C12","Platelets, Hemoglobin, ECOG",0.619595892429012,0.25246160047299,0.471459776228231,0.203983647009399,0.137663726276396,4064,0.270039275924766,0.934195423488065,37.6276245117188,35.838623046875
"C46","Neutrophils, Platelets, Hemoglobin, AST, ECOG",0.618821639399095,0.2564646131034,0.444959282359544,0.197479435065679,0.137390780355527,3578,0.309426388012684,0.94412588900969,37.4511108398438,41.7797241210938
"C64","Bilirubin, ECOG",0.625206540566482,0.387870001403374,0.482958302040628,0.359019055999721,0.135435513052466,4202,0.340731639651621,0.932379548355731,37.2396240234375,34.9783935546875
"C126","Neutrophils, Platelets, Hemoglobin, ALT, AST, Bilirubin, ECOG",0.622429205558334,0.361348687971717,0.463307225570614,0.319545557392375,0.136349550666254,3465,0.347949827859889,0.943696833499753,37.2322387695312,37.7681884765625
"C105","Histology_NonSquamous, Hemoglobin, AST, Bilirubin, ECOG",0.619915978763727,0.279370068162468,0.470620437605334,0.232422168993699,0.139142857142857,3787,0.269274518873905,0.95210302402503,37.2216796875,35.8424072265625
"C120","Hemoglobin, ALT, AST, Bilirubin, ECOG",0.625365497752657,0.38697197631101,0.474623442493002,0.356566131638953,0.137088204038254,4073,0.352131260456249,0.934910018337903,37.1979370117188,36.275390625
"C11","Histology_NonSquamous, Neutrophils, Hemoglobin, ECOG",0.619475174606636,0.219152234973432,0.447701653189395,0.142279421844588,0.141294154423255,3456,0.297964538329476,0.955993290882026,37.1049194335938,41.3397827148438
"C96","AST, Bilirubin, ECOG",0.621599440658033,0.37650144438899,0.479130105386296,0.346610916847483,0.135324675324672,4180,0.339131060436893,0.932711386045743,37.10107421875,35.0413208007812
"C33","Histology_NonSquamous, AST, ECOG",0.6212191744882,0.157600404883582,0.465589148314414,0.060844257310231,0.142210386151797,4102,0.246799620543877,0.957660563306163,37.07177734375,35.6754150390625
"C110","Neutrophils, Platelets, Hemoglobin, AST, Bilirubin, ECOG",0.626489738353726,0.357366218782734,0.46347237632095,0.315892828010423,0.136770608212411,3479,0.345573858730493,0.944976844164255,36.9371948242188,37.9752807617188
"C26","Neutrophils, Hemoglobin, ALT, ECOG",0.627276653127249,0.240041873567747,0.443114269256326,0.177945667505503,0.137272192827746,3669,0.318956296584347,0.946786354044246,36.8978881835938,43.1063842773438
"C78","Neutrophils, Platelets, Hemoglobin, Bilirubin, ECOG",0.626194147978388,0.368822918628683,0.465097536289894,0.329078233307425,0.136880959704705,3492,0.351668726229174,0.944664000244447,36.892822265625,37.5643920898438
"C88","Hemoglobin, ALT, Bilirubin, ECOG",0.628716263338668,0.387690407404742,0.475699825926886,0.357387888797231,0.136942675159237,4079,0.349315690503519,0.934835781627232,36.707763671875,35.9244384765625
"C2","Neutrophils, ECOG",0.624876094570766,0.218365107339627,0.442580009772182,0.153145332743773,0.136663795578524,3770,0.326881769229385,0.947371074555892,36.4049072265625,42.790771484375
"C58","Neutrophils, Hemoglobin, ALT, AST, ECOG",0.628317749042911,0.249886661355058,0.443769687541668,0.191056619024463,0.137474241978217,3664,0.316715044446115,0.94655681957446,36.2155151367188,42.1998901367188
"C74","Neutrophils, Hemoglobin, Bilirubin, ECOG",0.630522179222992,0.352224237396792,0.461135946452691,0.311977629649529,0.137084705178088,3592,0.346947748861016,0.947074713786686,36.2039794921875,38.054931640625
"C42","Neutrophils, Hemoglobin, AST, ECOG",0.628803306906152,0.250547074952859,0.438761883817615,0.191876619690124,0.137789504544123,3681,0.323685012529632,0.946839296100506,36.163330078125,43.487060546875
"C6","Neutrophils, Platelets, ECOG",0.634402760307207,0.256706182802394,0.450007800265968,0.201131318313222,0.136403897254206,3661,0.314253765852283,0.944387330667116,35.8482055664062,41.0521240234375
"C114","Neutrophils, ALT, AST, Bilirubin, ECOG",0.638957470257996,0.336631647720871,0.455565709015464,0.294843053810092,0.135481945687852,3611,0.347795911764433,0.945995950290047,35.747802734375,39.6605224609375
"C66","Neutrophils, Bilirubin, ECOG",0.637593299220749,0.338988270021172,0.457471199509151,0.298378801983337,0.13587921847247,3642,0.34678685144047,0.946487870877661,35.5023193359375,38.898681640625
"C90","Neutrophils, Hemoglobin, ALT, Bilirubin, ECOG",0.639509321090546,0.345722154905001,0.460354303940019,0.303759773465306,0.136486893642662,3566,0.346135003855609,0.946623619759571,35.3052978515625,38.294677734375
"C82","Neutrophils, ALT, Bilirubin, ECOG",0.643148830535298,0.332864826118784,0.456730163161645,0.290453347984226,0.13532041728763,3615,0.344369246387615,0.946204622241104,35.2433471679688,39.4090576171875
"C14","Neutrophils, Platelets, Hemoglobin, ECOG",0.6400120286218,0.289359050890761,0.451149561088111,0.239324778743995,0.137900089739754,3606,0.323671470678226,0.945164753766338,35.2024536132812,40.531005859375
"C122","Neutrophils, Hemoglobin, ALT, AST, Bilirubin, ECOG",0.646118715474208,0.348526770420546,0.462398011760812,0.306804251751398,0.136651583710407,3562,0.341485637976293,0.946438124749821,34.7754516601562,38.1221313476562
"C106","Neutrophils, Hemoglobin, AST, Bilirubin, ECOG",0.650125128602955,0.354612838371648,0.459234790848347,0.314111736274956,0.137060414788099,3577,0.345095462379485,0.947261111452179,34.3079833984375,38.6127319335938
