"path_id","criteria","criteria_item","hr_os","selog_hr_os","ae","number_of_patients","ease","g_index","pareto_os","sucra_os"
"C1149","ECOG, Platelets, Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, Autoimmune_disease","1, 3, 4, 5, 6, 7, 11",0.8692858248055,0.131470992817748,0.223471539002108,1650,0.0912551415168945,0.486586584570778,0,2.38782450301327
"C314","ANC, Hemoglobin, ALT_AST, Total_bilirubin, HIV_v2","2, 4, 5, 6, 9",0.865663067463737,0.0817941987667204,0.211091234347048,1949,0.0169040391371724,0.476904488429646,0,2.38718459146939
"C380","Platelets, Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, HIV_v2","3, 4, 5, 6, 7, 9",0.866144706901673,0.0797160425050475,0.212048192771084,1927,0.00493538803109583,0.478987385311243,0,2.38711423930698
"C696","Hemoglobin, ALT_AST, Total_bilirubin, CNS_metastasis, Hepatitis_B_C","4, 5, 6, 8, 10",0.86931691804659,0.130278395176567,0.213056379821959,1962,0.0831928442042296,0.473479931361378,0,2.38635033207686
"C760","Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, Hepatitis_B_C","4, 5, 6, 7, 8, 10",0.86931691804659,0.130278395176567,0.213056379821959,1962,0.0831928442042296,0.473479931361378,0,2.3857344575218
"C992","Total_bilirubin, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C","6, 7, 8, 9, 10",0.866262070872869,0.0878797665933856,0.209932279909706,2062,0.0345518343263165,0.462296657255875,0,2.38523583657075
"C648","Hemoglobin, CNS_metastasis, Hepatitis_B_C","4, 8, 10",0.868327102609452,0.107937573936893,0.213620488940629,2005,0.0608381764942778,0.476578891214099,0,2.38354298766287
"C892","Platelets, Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, HIV_v2, Hepatitis_B_C","3, 4, 5, 6, 7, 9, 10",0.866144706901673,0.0797160425050475,0.212048192771084,1927,0.00493538803109583,0.478987385311243,0,2.38280428995761
"C480","Total_bilirubin, Creatinine_v5, CNS_metastasis, HIV_v2","6, 7, 8, 9",0.866262070872869,0.0878797665933856,0.209932279909706,2062,0.0345518343263165,0.462296657255875,0,2.3771186626992
"C876","Platelets, Hemoglobin, Total_bilirubin, Creatinine_v5, HIV_v2, Hepatitis_B_C","3, 4, 6, 7, 9, 10",0.866422807168626,0.0786173848954654,0.213095238095239,1950,0.00687050234948194,0.483382487956512,0,2.37693633334496
"C378","ANC, Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, HIV_v2","2, 4, 5, 6, 7, 9",0.865663067463737,0.0817941987667204,0.211091234347048,1949,0.0169040391371724,0.476904488429646,0,2.37615864881637
"C496","ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, HIV_v2","5, 6, 7, 8, 9",0.866521552101851,0.0778710681105281,0.209621993127147,2031,0.00693109767593536,0.458999464633701,0,2.37375436366616
"C1597","ECOG, Platelets, Hemoglobin, ALT_AST, Total_bilirubin, Hepatitis_B_C, Autoimmune_disease","1, 3, 4, 5, 6, 10, 11",0.8692858248055,0.131470992817748,0.223471539002108,1650,0.0912551415168945,0.486586584570778,0,2.3735538600033
"C1661","ECOG, Platelets, Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, Hepatitis_B_C, Autoimmune_disease","1, 3, 4, 5, 6, 7, 10, 11",0.8692858248055,0.131470992817748,0.223471539002108,1650,0.0912551415168945,0.486586584570778,0,2.37311591779233
"C136","Hemoglobin, CNS_metastasis","4, 8",0.868327102609452,0.107937573936893,0.213620488940629,2005,0.0608381764942778,0.476578891214099,0,2.37178890012895
"C812","Platelets, Hemoglobin, Total_bilirubin, HIV_v2, Hepatitis_B_C","3, 4, 6, 9, 10",0.866422807168626,0.0786173848954654,0.213095238095239,1950,0.00687050234948194,0.483382487956512,0,2.37135359612406
"C535","ECOG, ANC, Platelets, ALT_AST, Hepatitis_B_C","1, 2, 3, 5, 10",0.868337809942766,0.099621606287955,0.220867208672087,1707,0.0630224941702799,0.47457949257389,0,2.37119354495459
"C828","Platelets, Hemoglobin, ALT_AST, Total_bilirubin, HIV_v2, Hepatitis_B_C","3, 4, 5, 6, 9, 10",0.866144706901673,0.0797160425050475,0.212048192771084,1927,0.00493538803109583,0.478987385311243,0,2.36720516361421
"C826","ANC, Hemoglobin, ALT_AST, Total_bilirubin, HIV_v2, Hepatitis_B_C","2, 4, 5, 6, 9, 10",0.865663067463737,0.0817941987667204,0.211091234347048,1949,0.0169040391371724,0.476904488429646,0,2.3670116951676
"C684","Platelets, Hemoglobin, Total_bilirubin, CNS_metastasis, Hepatitis_B_C","3, 4, 6, 8, 10",0.869578604591888,0.112327578045417,0.214243323442137,1956,0.0639184386035585,0.480044306023239,0,2.36674640888853
"C23","ECOG, ANC, Platelets, ALT_AST","1, 2, 3, 5",0.868337809942766,0.099621606287955,0.220867208672087,1707,0.0630224941702799,0.47457949257389,0,2.36549032965558
"C236","Platelets, Hemoglobin, Total_bilirubin, Creatinine_v5, CNS_metastasis","3, 4, 6, 7, 8",0.869578604591888,0.112327578045417,0.214243323442137,1956,0.0639184386035585,0.480044306023239,0,2.36479120504167
"C814","ANC, Platelets, Hemoglobin, Total_bilirubin, HIV_v2, Hepatitis_B_C","2, 3, 4, 6, 9, 10",0.867802671029453,0.0789108217529821,0.212753277711561,1945,0.0105824665787617,0.483956709468313,0,2.36434153747029
"C316","Platelets, Hemoglobin, ALT_AST, Total_bilirubin, HIV_v2","3, 4, 5, 6, 9",0.866144706901673,0.0797160425050475,0.212048192771084,1927,0.00493538803109583,0.478987385311243,0,2.3640580768826
"C623","ECOG, ANC, Platelets, Hemoglobin, Total_bilirubin, Creatinine_v5, Hepatitis_B_C","1, 2, 3, 4, 6, 7, 10",0.870409724068879,0.118254177497596,0.224461431549687,1666,0.0838006862906253,0.494418131101763,0,2.36141078363808
"C764","Platelets, Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, Hepatitis_B_C","3, 4, 5, 6, 7, 8, 10",0.873115604423307,0.130628550942169,0.213213213213213,1933,0.0833284409810027,0.476315016972678,0,2.35948254812015
"C595","ECOG, ANC, ALT_AST, Creatinine_v5, Hepatitis_B_C","1, 2, 5, 7, 10",0.867237803415144,0.0840638419459287,0.220440881763527,1733,0.0630258731637978,0.471311986584991,0,2.35880247721689
"C111","ECOG, ANC, Platelets, Hemoglobin, Total_bilirubin, Creatinine_v5","1, 2, 3, 4, 6, 7",0.870409724068879,0.118254177497596,0.224461431549687,1666,0.0838006862906253,0.494418131101763,0,2.35808840276847
"C19","ECOG, ANC, ALT_AST","1, 2, 5",0.867237803415144,0.0840638419459287,0.220440881763527,1733,0.0630258731637978,0.471311986584991,0,2.35778823354221
"C83","ECOG, ANC, ALT_AST, Creatinine_v5","1, 2, 5, 7",0.867237803415144,0.0840638419459287,0.220440881763527,1733,0.0630258731637978,0.471311986584991,0,2.35592566004252
"C17","ECOG, ALT_AST","1, 5",0.868855233369407,0.0842091489528755,0.221852098600932,1740,0.0642284737388712,0.471786609171535,0,2.35479826663997
"C200","Hemoglobin, Creatinine_v5, CNS_metastasis","4, 7, 8",0.868327102609452,0.107937573936893,0.213620488940629,2005,0.0608381764942778,0.476578891214099,0,2.35241215579838
"C531","ECOG, ANC, ALT_AST, Hepatitis_B_C","1, 2, 5, 10",0.867237803415144,0.0840638419459287,0.220440881763527,1733,0.0630258731637978,0.471311986584991,0,2.35206948214066
"C712","Hemoglobin, Creatinine_v5, CNS_metastasis, Hepatitis_B_C","4, 7, 8, 10",0.868327102609452,0.107937573936893,0.213620488940629,2005,0.0608381764942778,0.476578891214099,0,2.35039158306729
"C1860","Platelets, Creatinine_v5, HIV_v2, Hepatitis_B_C, Autoimmune_disease","3, 7, 9, 10, 11",0.868357676836147,0.077304108306962,0.211363636363637,2044,0.00113951619721719,0.471434212760511,0,2.34933747316725
"C364","Platelets, Hemoglobin, Total_bilirubin, Creatinine_v5, HIV_v2","3, 4, 6, 7, 9",0.866422807168626,0.0786173848954654,0.213095238095239,1950,0.00687050234948194,0.483382487956512,0,2.34920673539878
"C300","Platelets, Hemoglobin, Total_bilirubin, HIV_v2","3, 4, 6, 9",0.866422807168626,0.0786173848954654,0.213095238095239,1950,0.00687050234948194,0.483382487956512,0,2.34886787248319
"C559","ECOG, ANC, Platelets, Hemoglobin, Total_bilirubin, Hepatitis_B_C","1, 2, 3, 4, 6, 10",0.870409724068879,0.118254177497596,0.224461431549687,1666,0.0838006862906253,0.494418131101763,0,2.34881305642331
"C748","Platelets, Hemoglobin, Total_bilirubin, Creatinine_v5, CNS_metastasis, Hepatitis_B_C","3, 4, 6, 7, 8, 10",0.869578604591888,0.112327578045417,0.214243323442137,1956,0.0639184386035585,0.480044306023239,0,2.34760153355989
"C47","ECOG, ANC, Platelets, Hemoglobin, Total_bilirubin","1, 2, 3, 4, 6",0.870409724068879,0.118254177497596,0.224461431549687,1666,0.0838006862906253,0.494418131101763,0,2.34675437627092
"C81","ECOG, ALT_AST, Creatinine_v5","1, 5, 7",0.868855233369407,0.0842091489528755,0.221852098600932,1740,0.0642284737388712,0.471786609171535,0,2.3457213720196
"C204","Platelets, Hemoglobin, Creatinine_v5, CNS_metastasis","3, 4, 7, 8",0.870119550228108,0.0985745464870729,0.214033018867925,1971,0.0482041143778109,0.480577573261346,0,2.34485398848394
"C190","ANC, Platelets, Hemoglobin, ALT_AST, Total_bilirubin, CNS_metastasis","2, 3, 4, 5, 6, 8",0.869104787328114,0.127889813791745,0.212868310282621,1928,0.0802127279728149,0.476407772582766,0,2.3422999118546
"C944","ALT_AST, Total_bilirubin, CNS_metastasis, HIV_v2, Hepatitis_B_C","5, 6, 8, 9, 10",0.866521552101851,0.0778710681105281,0.209621993127147,2031,0.00693109767593536,0.458999464633701,0,2.34056162717516
"C302","ANC, Platelets, Hemoglobin, Total_bilirubin, HIV_v2","2, 3, 4, 6, 9",0.867802671029453,0.0789108217529821,0.212753277711561,1945,0.0105824665787617,0.483956709468313,0,2.339884194478
"C878","ANC, Platelets, Hemoglobin, Total_bilirubin, Creatinine_v5, HIV_v2, Hepatitis_B_C","2, 3, 4, 6, 7, 9, 10",0.867802671029453,0.0789108217529821,0.212753277711561,1945,0.0105824665787617,0.483956709468313,0,2.33963151296136
"C1008","ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C","5, 6, 7, 8, 9, 10",0.866521552101851,0.0778710681105281,0.209621993127147,2031,0.00693109767593536,0.458999464633701,0,2.33791257512658
"C700","Platelets, Hemoglobin, ALT_AST, Total_bilirubin, CNS_metastasis, Hepatitis_B_C","3, 4, 5, 6, 8, 10",0.873115604423307,0.130628550942169,0.213213213213213,1933,0.0833284409810027,0.476315016972678,0,2.33762207932265
"C366","ANC, Platelets, Hemoglobin, Total_bilirubin, Creatinine_v5, HIV_v2","2, 3, 4, 6, 7, 9",0.867802671029453,0.0789108217529821,0.212753277711561,1945,0.0105824665787617,0.483956709468313,0,2.33556046783015
"C1890","ANC, Total_bilirubin, Creatinine_v5, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 6, 7, 9, 10, 11",0.869440149394756,0.0773289049827261,0.210377890580936,2061,0.00779435037992493,0.466521912635963,0,2.33442750488141
"C87","ECOG, ANC, Platelets, ALT_AST, Creatinine_v5","1, 2, 3, 5, 7",0.868337809942766,0.099621606287955,0.220867208672087,1707,0.0630224941702799,0.47457949257389,0,2.33420853377593
"C188","Platelets, Hemoglobin, ALT_AST, Total_bilirubin, CNS_metastasis","3, 4, 5, 6, 8",0.873115604423307,0.130628550942169,0.213213213213213,1933,0.0833284409810027,0.476315016972678,0,2.33206718983271
"C1348","Platelets, Creatinine_v5, HIV_v2, Autoimmune_disease","3, 7, 9, 11",0.868357676836147,0.077304108306962,0.211363636363637,2044,0.00113951619721719,0.471434212760511,0,2.32792696507513
"C252","Platelets, Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, CNS_metastasis","3, 4, 5, 6, 7, 8",0.873115604423307,0.130628550942169,0.213213213213213,1933,0.0833284409810027,0.476315016972678,0,2.32790937703453
"C432","ALT_AST, Total_bilirubin, CNS_metastasis, HIV_v2","5, 6, 8, 9",0.866521552101851,0.0778710681105281,0.209621993127147,2031,0.00693109767593536,0.458999464633701,0,2.32709182628058
"C593","ECOG, ALT_AST, Creatinine_v5, Hepatitis_B_C","1, 5, 7, 10",0.868855233369407,0.0842091489528755,0.221852098600932,1740,0.0642284737388712,0.471786609171535,0,2.32682097045532
"C529","ECOG, ALT_AST, Hepatitis_B_C","1, 5, 10",0.868855233369407,0.0842091489528755,0.221852098600932,1740,0.0642284737388712,0.471786609171535,0,2.32410537698646
"C1830","ANC, Platelets, Total_bilirubin, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 3, 6, 9, 10, 11",0.868401419101094,0.0779384565566132,0.211340206185567,2023,0.0046972150125526,0.471815863074967,0,2.32282819210479
"C1316","Platelets, Total_bilirubin, HIV_v2, Autoimmune_disease","3, 6, 9, 11",0.870570463722569,0.0775703046535536,0.211549456832475,2029,0.00400532146107002,0.470972466566749,0,2.32179870546158
"C1284","Platelets, HIV_v2, Autoimmune_disease","3, 9, 11",0.868357676836147,0.077304108306962,0.211363636363637,2044,0.00113951619721719,0.471434212760511,0,2.31964768809603
"C1894","ANC, Platelets, Total_bilirubin, Creatinine_v5, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 3, 6, 7, 9, 10, 11",0.868401419101094,0.0779384565566132,0.211340206185567,2023,0.0046972150125526,0.471815863074967,0,2.31718096540169
"C652","Platelets, Hemoglobin, CNS_metastasis, Hepatitis_B_C","3, 4, 8, 10",0.870119550228108,0.0985745464870729,0.214033018867925,1971,0.0482041143778109,0.480577573261346,0,2.31672045187194
"C1826","ANC, Total_bilirubin, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 6, 9, 10, 11",0.869440149394756,0.0773289049827261,0.210377890580936,2061,0.00779435037992493,0.466521912635963,0,2.31646835662332
"C716","Platelets, Hemoglobin, Creatinine_v5, CNS_metastasis, Hepatitis_B_C","3, 4, 7, 8, 10",0.870119550228108,0.0985745464870729,0.214033018867925,1971,0.0482041143778109,0.480577573261346,0,2.31477961159157
"C682","ANC, Hemoglobin, Total_bilirubin, CNS_metastasis, Hepatitis_B_C","2, 4, 6, 8, 10",0.876905363160827,0.122751798734243,0.213028169014084,1982,0.0763088592527774,0.476888012878061,0,2.31464125233884
"C1382","ANC, Platelets, Total_bilirubin, Creatinine_v5, HIV_v2, Autoimmune_disease","2, 3, 6, 7, 9, 11",0.868401419101094,0.0779384565566132,0.211340206185567,2023,0.0046972150125526,0.471815863074967,0,2.31454774258965
"C1318","ANC, Platelets, Total_bilirubin, HIV_v2, Autoimmune_disease","2, 3, 6, 9, 11",0.868401419101094,0.0779384565566132,0.211340206185567,2023,0.0046972150125526,0.471815863074967,0,2.31404384522642
"C140","Platelets, Hemoglobin, CNS_metastasis","3, 4, 8",0.870119550228108,0.0985745464870729,0.214033018867925,1971,0.0482041143778109,0.480577573261346,0,2.31385536005797
"C1378","ANC, Total_bilirubin, Creatinine_v5, HIV_v2, Autoimmune_disease","2, 6, 7, 9, 11",0.869440149394756,0.0773289049827261,0.210377890580936,2061,0.00779435037992493,0.466521912635963,0,2.31029466123822
"C1812","Platelets, ALT_AST, HIV_v2, Hepatitis_B_C, Autoimmune_disease","3, 5, 9, 10, 11",0.87054396664097,0.0780320666554997,0.211072664359862,2013,0.00715496126134552,0.467147601325708,0,2.30849950856083
"C1828","Platelets, Total_bilirubin, HIV_v2, Hepatitis_B_C, Autoimmune_disease","3, 6, 9, 10, 11",0.870570463722569,0.0775703046535536,0.211549456832475,2029,0.00400532146107002,0.470972466566749,0,2.30682659276563
"C557","ECOG, Platelets, Hemoglobin, Total_bilirubin, Hepatitis_B_C","1, 3, 4, 6, 10",0.874220332851638,0.118441235224666,0.224843858431645,1671,0.0873883479636848,0.494161520525035,0,2.30648831611806
"C912","ALT_AST, CNS_metastasis, HIV_v2, Hepatitis_B_C","5, 8, 9, 10",0.87011055578878,0.0775055799150997,0.209567198177677,2043,0.00909532534701318,0.460572571937912,0,2.30576222317523
"C232","Hemoglobin, Total_bilirubin, Creatinine_v5, CNS_metastasis","4, 6, 7, 8",0.874601799264194,0.121422781931674,0.213825424721735,1989,0.0756838563127764,0.47644670049238,0,2.30251722968427
"C1376","Total_bilirubin, Creatinine_v5, HIV_v2, Autoimmune_disease","6, 7, 9, 11",0.870690848830922,0.0768582124959506,0.211029825548677,2069,0.00769944003946521,0.465738337411029,0,2.30077396172666
"C1314","ANC, Total_bilirubin, HIV_v2, Autoimmune_disease","2, 6, 9, 11",0.869440149394756,0.0773289049827261,0.210377890580936,2061,0.00779435037992493,0.466521912635963,0,2.30047848264456
"C1796","Platelets, HIV_v2, Hepatitis_B_C, Autoimmune_disease","3, 9, 10, 11",0.868357676836147,0.077304108306962,0.211363636363637,2044,0.00113951619721719,0.471434212760511,0,2.30006868129855
"C109","ECOG, Platelets, Hemoglobin, Total_bilirubin, Creatinine_v5","1, 3, 4, 6, 7",0.874220332851638,0.118441235224666,0.224843858431645,1671,0.0873883479636848,0.494161520525035,0,2.29851008776725
"C464","ALT_AST, Creatinine_v5, CNS_metastasis, HIV_v2","5, 7, 8, 9",0.87011055578878,0.0775055799150997,0.209567198177677,2043,0.00909532534701318,0.460572571937912,0,2.29810351089535
"C470","ANC, Platelets, ALT_AST, Creatinine_v5, CNS_metastasis, HIV_v2","2, 3, 5, 7, 8, 9",0.870784318988605,0.0783745973842735,0.209612044006949,2001,0.00191760686667486,0.465596353958836,0,2.29634060295907
"C45","ECOG, Platelets, Hemoglobin, Total_bilirubin","1, 3, 4, 6",0.874220332851638,0.118441235224666,0.224843858431645,1671,0.0873883479636848,0.494161520525035,0,2.29626585378651
"C976","ALT_AST, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C","5, 7, 8, 9, 10",0.87011055578878,0.0775055799150997,0.209567198177677,2043,0.00909532534701318,0.460572571937912,0,2.29488079558915
"C680","Hemoglobin, Total_bilirubin, CNS_metastasis, Hepatitis_B_C","4, 6, 8, 10",0.874601799264194,0.121422781931674,0.213825424721735,1989,0.0756838563127764,0.47644670049238,0,2.29428221594069
"C918","ANC, Platelets, ALT_AST, CNS_metastasis, HIV_v2, Hepatitis_B_C","2, 3, 5, 8, 9, 10",0.870784318988605,0.0783745973842735,0.209612044006949,2001,0.00191760686667486,0.465596353958836,0,2.29329904447107
"C686","ANC, Platelets, Hemoglobin, Total_bilirubin, CNS_metastasis, Hepatitis_B_C","2, 3, 4, 6, 8, 10",0.876088478296388,0.11062063741091,0.213903743315508,1951,0.0620549658217251,0.480093999969826,0,2.29223760622077
"C744","Hemoglobin, Total_bilirubin, Creatinine_v5, CNS_metastasis, Hepatitis_B_C","4, 6, 7, 8, 10",0.874601799264194,0.121422781931674,0.213825424721735,1989,0.0756838563127764,0.47644670049238,0,2.29135703165466
"C168","Hemoglobin, Total_bilirubin, CNS_metastasis","4, 6, 8",0.874601799264194,0.121422781931674,0.213825424721735,1989,0.0756838563127764,0.47644670049238,0,2.28941062182811
"C1824","Total_bilirubin, HIV_v2, Hepatitis_B_C, Autoimmune_disease","6, 9, 10, 11",0.870690848830922,0.0768582124959506,0.211029825548677,2069,0.00769944003946521,0.465738337411029,0,2.28832162898087
"C1312","Total_bilirubin, HIV_v2, Autoimmune_disease","6, 9, 11",0.870690848830922,0.0768582124959506,0.211029825548677,2069,0.00769944003946521,0.465738337411029,0,2.28817857958398
"C621","ECOG, Platelets, Hemoglobin, Total_bilirubin, Creatinine_v5, Hepatitis_B_C","1, 3, 4, 6, 7, 10",0.874220332851638,0.118441235224666,0.224843858431645,1671,0.0873883479636848,0.494161520525035,0,2.28769578786947
"C298","ANC, Hemoglobin, Total_bilirubin, HIV_v2","2, 4, 6, 9",0.871325166065045,0.078102841365288,0.211889346674514,1976,0.00177289034567751,0.480640241039312,0,2.28737480612849
"C170","ANC, Hemoglobin, Total_bilirubin, CNS_metastasis","2, 4, 6, 8",0.876905363160827,0.122751798734243,0.213028169014084,1982,0.0763088592527774,0.476888012878061,0,2.28556382421457
"C982","ANC, Platelets, ALT_AST, Creatinine_v5, CNS_metastasis, HIV_v2, Hepatitis_B_C","2, 3, 5, 7, 8, 9, 10",0.870784318988605,0.0783745973842735,0.209612044006949,2001,0.00191760686667486,0.465596353958836,0,2.28434907687703
"C1846","ANC, Platelets, ALT_AST, Total_bilirubin, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 3, 5, 6, 9, 10, 11",0.871912886935301,0.0787225002840911,0.210801393728223,1996,0.00226528552178129,0.466415679230488,0,2.28431771153796
"C1380","Platelets, Total_bilirubin, Creatinine_v5, HIV_v2, Autoimmune_disease","3, 6, 7, 9, 11",0.870570463722569,0.0775703046535536,0.211549456832475,2029,0.00400532146107002,0.470972466566749,0,2.28405946047513
"C400","ALT_AST, CNS_metastasis, HIV_v2","5, 8, 9",0.87011055578878,0.0775055799150997,0.209567198177677,2043,0.00909532534701318,0.460572571937912,0,2.28391347973814
"C406","ANC, Platelets, ALT_AST, CNS_metastasis, HIV_v2","2, 3, 5, 8, 9",0.870784318988605,0.0783745973842735,0.209612044006949,2001,0.00191760686667486,0.465596353958836,0,2.28346703664087
"C1892","Platelets, Total_bilirubin, Creatinine_v5, HIV_v2, Hepatitis_B_C, Autoimmune_disease","3, 6, 7, 9, 10, 11",0.870570463722569,0.0775703046535536,0.211549456832475,2029,0.00400532146107002,0.470972466566749,0,2.28283152210714
"C1036","Platelets, Hemoglobin, Autoimmune_disease","3, 4, 11",0.875460311160307,0.106791168056371,0.214832254267216,1975,0.0577444099156776,0.484292717876203,0,2.2815669419879
"C1876","Platelets, ALT_AST, Creatinine_v5, HIV_v2, Hepatitis_B_C, Autoimmune_disease","3, 5, 7, 9, 10, 11",0.87054396664097,0.0780320666554997,0.211072664359862,2013,0.00715496126134552,0.467147601325708,0,2.28010508267991
"C1334","ANC, Platelets, ALT_AST, Total_bilirubin, HIV_v2, Autoimmune_disease","2, 3, 5, 6, 9, 11",0.871912886935301,0.0787225002840911,0.210801393728223,1996,0.00226528552178129,0.466415679230488,0,2.27864967232015
"C1364","Platelets, ALT_AST, Creatinine_v5, HIV_v2, Autoimmune_disease","3, 5, 7, 9, 11",0.87054396664097,0.0780320666554997,0.211072664359862,2013,0.00715496126134552,0.467147601325708,0,2.27721185000098
"C1910","ANC, Platelets, ALT_AST, Total_bilirubin, Creatinine_v5, HIV_v2, Hepatitis_B_C, Autoimmune_disease","2, 3, 5, 6, 7, 9, 10, 11",0.871912886935301,0.0787225002840911,0.210801393728223,1996,0.00226528552178129,0.466415679230488,0,2.27431949672408
"C1562","ANC, Hemoglobin, ALT_AST, Hepatitis_B_C, Autoimmune_disease","2, 4, 5, 10, 11",0.881530636970913,0.132313935247378,0.21310507674144,1970,0.0864289201169015,0.477028936441748,0,2.2724835984193
"C1300","Platelets, ALT_AST, HIV_v2, Autoimmune_disease","3, 5, 9, 11",0.87054396664097,0.0780320666554997,0.211072664359862,2013,0.00715496126134552,0.467147601325708,0,2.2718196498866
"C61","ECOG, Platelets, Hemoglobin, ALT_AST, Total_bilirubin","1, 3, 4, 5, 6",0.879705667678145,0.140576840570161,0.223314606741573,1652,0.102762283569492,0.486268419912705,0,2.27079397398553
"C1888","Total_bilirubin, Creatinine_v5, HIV_v2, Hepatitis_B_C, Autoimmune_disease","6, 7, 9, 10, 11",0.870690848830922,0.0768582124959506,0.211029825548677,2069,0.00769944003946521,0.465738337411029,0,2.26970703307636
"C1626","ANC, Hemoglobin, ALT_AST, Creatinine_v5, Hepatitis_B_C, Autoimmune_disease","2, 4, 5, 7, 10, 11",0.881530636970913,0.132313935247378,0.21310507674144,1970,0.0864289201169015,0.477028936441748,0,2.26504590918298
"C874","ANC, Hemoglobin, Total_bilirubin, Creatinine_v5, HIV_v2, Hepatitis_B_C","2, 4, 6, 7, 9, 10",0.871325166065045,0.078102841365288,0.211889346674514,1976,0.00177289034567751,0.480640241039312,0,2.26466630064
"C362","ANC, Hemoglobin, Total_bilirubin, Creatinine_v5, HIV_v2","2, 4, 6, 7, 9",0.871325166065045,0.078102841365288,0.211889346674514,1976,0.00177289034567751,0.480640241039312,0,2.2635696863085
"C573","ECOG, Platelets, Hemoglobin, ALT_AST, Total_bilirubin, Hepatitis_B_C","1, 3, 4, 5, 6, 10",0.879705667678145,0.140576840570161,0.223314606741573,1652,0.102762283569492,0.486268419912705,0,2.26304732150264
"C1548","Platelets, Hemoglobin, Hepatitis_B_C, Autoimmune_disease","3, 4, 10, 11",0.875460311160307,0.106791168056371,0.214832254267216,1975,0.0577444099156776,0.484292717876203,0,2.26079106902749
"C125","ECOG, Platelets, Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5","1, 3, 4, 5, 6, 7",0.879705667678145,0.140576840570161,0.223314606741573,1652,0.102762283569492,0.486268419912705,0,2.25939194039765
"C234","ANC, Hemoglobin, Total_bilirubin, Creatinine_v5, CNS_metastasis","2, 4, 6, 7, 8",0.876905363160827,0.122751798734243,0.213028169014084,1982,0.0763088592527774,0.476888012878061,0,2.25896161967093
"C1398","ANC, Platelets, ALT_AST, Total_bilirubin, Creatinine_v5, HIV_v2, Autoimmune_disease","2, 3, 5, 6, 7, 9, 11",0.871912886935301,0.0787225002840911,0.210801393728223,1996,0.00226528552178129,0.466415679230488,0,2.25443152668003
"C810","ANC, Hemoglobin, Total_bilirubin, HIV_v2, Hepatitis_B_C","2, 4, 6, 9, 10",0.871325166065045,0.078102841365288,0.211889346674514,1976,0.00177289034567751,0.480640241039312,0,2.25406129842537
"C238","ANC, Platelets, Hemoglobin, Total_bilirubin, Creatinine_v5, CNS_metastasis","2, 3, 4, 6, 7, 8",0.876088478296388,0.11062063741091,0.213903743315508,1951,0.0620549658217251,0.480093999969826,0,2.25273486703002
"C637","ECOG, Platelets, Hemoglobin, ALT_AST, Total_bilirubin, Creatinine_v5, Hepatitis_B_C","1, 3, 4, 5, 6, 7, 10",0.879705667678145,0.140576840570161,0.223314606741573,1652,0.102762283569492,0.486268419912705,0,2.25054574224316
"C1612","Platelets, Hemoglobin, Creatinine_v5, Hepatitis_B_C, Autoimmune_disease","3, 4, 7, 10, 11",0.875460311160307,0.106791168056371,0.214832254267216,1975,0.0577444099156776,0.484292717876203,0,2.24794183283212
"C174","ANC, Platelets, Hemoglobin, Total_bilirubin, CNS_metastasis","2, 3, 4, 6, 8",0.876088478296388,0.11062063741091,0.213903743315508,1951,0.0620549658217251,0.480093999969826,0,2.2440868274663
"C750","ANC, Platelets, Hemoglobin, Total_bilirubin, Creatinine_v5, CNS_metastasis, Hepatitis_B_C","2, 3, 4, 6, 7, 8, 10",0.876088478296388,0.11062063741091,0.213903743315508,1951,0.0620549658217251,0.480093999969826,0,2.24285038821203
"C1100","Platelets, Hemoglobin, Creatinine_v5, Autoimmune_disease","3, 4, 7, 11",0.875460311160307,0.106791168056371,0.214832254267216,1975,0.0577444099156776,0.484292717876203,0,2.24223334112093
"C1114","ANC, Hemoglobin, ALT_AST, Creatinine_v5, Autoimmune_disease","2, 4, 5, 7, 11",0.881530636970913,0.132313935247378,0.21310507674144,1970,0.0864289201169015,0.477028936441748,0,2.23904228428781
"C746","ANC, Hemoglobin, Total_bilirubin, Creatinine_v5, CNS_metastasis, Hepatitis_B_C","2, 4, 6, 7, 8, 10",0.876905363160827,0.122751798734243,0.213028169014084,1982,0.0763088592527774,0.476888012878061,0,2.23817314194809
