"path_id","criteria","hr_os","selog_hr_os","ae","number_of_patients","ease","g_index","sucra_os"
"C228","Hemoglobin, ALT, hpv_test, pdl1_tissue, ECOG",0.810274695003405,0.125755496496502,0.223042836041359,787,0.0771674258254005,0.885648594491355,23.9983215332031
"C7","Neutrophils, Platelets, Hemoglobin, ECOG",0.813235487714319,0.111509550587968,0.210144927536232,817,0.0987253243460784,0.852407023500454,23.9978179931641
"C165","Neutrophils, Hemoglobin, ALT, pdl1_tissue, ECOG",0.812631552761977,0.110521380237896,0.202312138728324,813,0.0763756924757677,0.83611491152194,23.9514923095703
"C2","Platelets, ECOG",0.813604780536828,0.104575229811988,0.216881594372802,1007,0.014796961022175,0.922218431464805,23.9198303222656
"C213","Neutrophils, Hemoglobin, AST, hpv_test, pdl1_tissue, ECOG",0.811608531091647,0.13764319611774,0.204460966542751,627,0.147521033967597,0.872146627059913,23.8901824951172
"C84","Hemoglobin, AST, hpv_test, ECOG",0.811581991994571,0.125587227716842,0.222701149425288,811,0.0879668936996279,0.881866529960164,23.8555145263672
"C12","Hemoglobin, Bilirubin, ECOG",0.813959172076356,0.104231288113591,0.215507411630559,1032,0.0320833284876614,0.912166809271679,23.8548431396484
"C188","Hemoglobin, Bilirubin, AST, ALT, pdl1_tissue, ECOG",0.816327876578094,0.10637515841987,0.211652794292509,985,0.0164362186096365,0.901781315053855,23.8367767333984
"C100","Hemoglobin, ALT, hpv_test, ECOG",0.811925741675406,0.12552158463714,0.223665223665224,808,0.080442569304064,0.891635243821173,23.8162384033203
"C133","Neutrophils, Hemoglobin, pdl1_tissue, ECOG",0.816932204604883,0.11037871390747,0.202857142857143,826,0.0839216354986396,0.832657116001044,23.7920379638672
"C37","Neutrophils, Hemoglobin, ALT, ECOG",0.815905642605542,0.110839259916687,0.204225352112676,837,0.0954616087514821,0.850080620157803,23.7392730712891
"C38","Platelets, Hemoglobin, ALT, ECOG",0.816390978711422,0.106933183917372,0.216969696969696,972,0.0308676745465111,0.922441048528141,23.7079620361328
"C156","Hemoglobin, Bilirubin, AST, pdl1_tissue, ECOG",0.81714367140678,0.10634768168771,0.21133412042503,992,0.0230319339726859,0.903389083254364,23.6821441650391
